﻿OHR.PineLogSP_ZH-CN1105763820_1920x1080.jpg,https://cn.bing.com//th?id=OHR.PineLogSP_ZH-CN1105763820_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190512,20190513,松木国家森林，佛罗里达州 (© plainpicture/Cavan Images)
OHR.SerengetiZebra_ZH-CN9007197602_1920x1080.jpg,https://cn.bing.com//th?id=OHR.SerengetiZebra_ZH-CN9007197602_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190508,20190509,塞伦盖蒂国家公园里的斑马群，坦桑尼亚 (© pchoui/Getty Images)
﻿OHR.PineLogSP_ZH-CN1105763820_1920x1080.jpg,https://cn.bing.com//th?id=OHR.PineLogSP_ZH-CN1105763820_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190512,20190513,松木国家森林，佛罗里达州 (© plainpicture/Cavan Images)
OHR.LightHouseNS_ZH-CN9060766128_1920x1080.jpg,https://cn.bing.com//th?id=OHR.LightHouseNS_ZH-CN9060766128_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190507,20190508,黄昏时佩吉海湾的灯塔，加拿大新斯科舍省 (© Darwin Wiggett/Offset)
﻿OHR.xiaoicepainting_ZH-CN8581660984_1920x1080.jpg,https://cn.bing.com//th?id=OHR.xiaoicepainting_ZH-CN8581660984_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190515,20190516,来自人工智能的画作《思念》 (© 微软小冰)
OHR.JasperCub_ZH-CN4314891686_1920x1080.jpg,https://cn.bing.com//th?id=OHR.JasperCub_ZH-CN4314891686_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190514,20190515,松树上的一只美国黑熊幼崽，加拿大贾斯珀国家公园 (© Donald M. Jones/Minden Pictures)
OHR.BlueCannes_ZH-CN1811852585_1920x1080.jpg,https://cn.bing.com//th?id=OHR.BlueCannes_ZH-CN1811852585_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190513,20190514,戛纳，法国 (© Manjik Photography/Alamy)
OHR.PineLogSP_ZH-CN1105763820_1920x1080.jpg,https://cn.bing.com//th?id=OHR.PineLogSP_ZH-CN1105763820_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190512,20190513,松木国家森林，佛罗里达州 (© plainpicture/Cavan Images)
﻿OHR.BicycleRelief_ZH-CN4483533362_1920x1080.jpg,https://cn.bing.com//th?id=OHR.BicycleRelief_ZH-CN4483533362_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190516,20190517,the Pura Meduwe Karang神庙中雕刻艺术家W.O.J.Nieuwenkamp的作品，印度尼西亚巴厘岛 (© John Elk III/Getty Images)
﻿OHR.BeeWeek_ZH-CN4917222816_1920x1080.jpg,https://cn.bing.com//th?id=OHR.BeeWeek_ZH-CN4917222816_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190519,20190520,一只身上粘满南瓜花粉的蜜蜂，德国 (© Konrad Wothe/Minden Pictures)
OHR.Ghyakar_ZH-CN4631836915_1920x1080.jpg,https://cn.bing.com//th?id=OHR.Ghyakar_ZH-CN4631836915_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190518,20190519,Ghyakar村，尼泊尔上木斯塘 (© Frank Bienewald/Alamy)
OHR.BluebellBeech_ZH-CN8269343251_1920x1080.jpg,https://cn.bing.com//th?id=OHR.BluebellBeech_ZH-CN8269343251_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190517,20190518,山毛榉树林里的蓝铃花，英国赫特福德郡 (© Dan Tucker/Alamy)
﻿OHR.CRDelta_ZH-CN5088201492_1920x1080.jpg,https://cn.bing.com//th?id=OHR.CRDelta_ZH-CN5088201492_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190520,20190521,圣伊莱亚斯国家公园中的铜河三角洲，阿拉斯加 (© Frans Lanting/plainpicture)
OHR.BeeWeek_ZH-CN4917222816_1920x1080.jpg,https://cn.bing.com//th?id=OHR.BeeWeek_ZH-CN4917222816_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190519,20190520,一只身上粘满南瓜花粉的蜜蜂，德国 (© Konrad Wothe/Minden Pictures)
﻿OHR.MacmillanForest_ZH-CN5295176479_1920x1080.jpg,https://cn.bing.com//th?id=OHR.MacmillanForest_ZH-CN5295176479_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190523,20190524,麦克米伦省级公园里的神殿林，加拿大不列颠哥伦比亚省 (© Robert Postma/Shutterstock)
OHR.CuracaoTurtle_ZH-CN5468901173_1920x1080.jpg,https://cn.bing.com//th?id=OHR.CuracaoTurtle_ZH-CN5468901173_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190522,20190523,库拉索普拉亚格兰迪海滩附近的绿海龟和沙丁鱼 (© yfhishinuma/Getty Images Plus)
OHR.SeaCliffBridge_ZH-CN5362667487_1920x1080.jpg,https://cn.bing.com//th?id=OHR.SeaCliffBridge_ZH-CN5362667487_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190521,20190522,澳大利亚太平洋海岸的海崖大桥 (© Nick Fox/Alamy)
﻿OHR.MacmillanForest_ZH-CN5295176479_1920x1080.jpg,https://cn.bing.com//th?id=OHR.MacmillanForest_ZH-CN5295176479_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190523,20190524,麦克米伦省级公园里的神殿林，加拿大不列颠哥伦比亚省 (© Robert Postma/Shutterstock)
OHR.CRDelta_ZH-CN5088201492_1920x1080.jpg,https://cn.bing.com//th?id=OHR.CRDelta_ZH-CN5088201492_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp,20190520,20190521,圣伊莱亚斯国家公园中的铜河三角洲，阿拉斯加 (© Frans Lanting/plainpicture)
